media	mediana	desviacion	min	max
0.118622	0.0345595	0.31224	0	0.796024	
0.166659	0.0395249	0.423396	0	0.847142	
0.262763	0.17963	0.495499	0	0.688357	
0.247864	0.107651	0.523191	0	0.712681	
0.256581	0.180226	0.471879	0	0.732127	
0.215046	0.161913	0.368294	0	0.576923	
0.0457634	0.0117582	0.205373	0	0.905667	
0.121066	0.00925558	0.389031	0	0.902704	
0.113523	0.00953364	0.422451	0	0.981603	
0.141456	0.0107254	0.441178	0	0.724781	
0.0352015	0.0247875	0.112454	0	0.804791	
0.121039	0.0322555	0.367377	0	0.935548	
0.0623528	0.0219274	0.225211	0	0.73293	
0.0975596	0.027012	0.314825	0	0.661563	
0.193359	0.0802018	0.414736	0	0.565687	
0.191854	0.0403988	0.440081	0	0.744166	
0.197001	0.0148169	0.512621	0	0.772194	
0.205906	0.0235163	0.514401	0	0.832448	
0.0967836	0.00826249	0.341904	0	0.950241	
0.0208704	0.00730913	0.11791	0	0.590135	
0.0395419	0.0129101	0.212747	0	0.923324	
0.0558198	0.0248669	0.206067	0	0.872762	
0.0822743	0.0260586	0.274385	0	0.908446	
0.193606	0.0403591	0.438019	0	0.837511	
8.49638e-05	0	0.00101454	0	0.00592666	
0.179635	0.0473107	0.400496	0	0.617113	
0.16888	0.0633193	0.354279	0	0.601124	
0.271639	0.25725	0.258408	0	0.679775	
0.332958	0.30313	0.381851	0	0.747129	
0.325822	0.271113	0.490908	0	0.794913	
0.337184	0.302256	0.410218	0	0.799482	
0.274201	0.23993	0.393961	0	0.817508	
0.28653	0.269445	0.363947	0	0.901716	
0.273097	0.235243	0.440594	0	0.840598	
0.324864	0.291015	0.44911	0	0.772318	
0.257942	0.21979	0.407525	0	0.576429	
0.27913	0.26718	0.371742	0	0.610631	
0.237265	0.20978	0.264305	0	0.60705	
0.290765	0.291015	0.217186	0	0.650265	
0.414966	0.395646	0.253866	0	0.794296	
0.400494	0.370462	0.271338	0	0.760711	
0.301829	0.284063	0.225319	0	0.692308	
0.376316	0.36347	0.297246	0	0.875664	
0.416921	0.403273	0.326569	0	0.814298	
0.385184	0.37352	0.262176	0	0.791703	
0.385184	0.37352	0.262176	0	0.791703	
0.0416041	7.9447e-05	0.315783	0	1	
0.639936	0.606141	0.369811	0.395662	0.949809	
0.578231	0.554501	0.389727	0.274326	0.934251	
0.55849	0.528482	0.421966	0.218054	0.891839	
0.466843	0.443076	0.390599	0.182884	0.792135	
0.605886	0.587511	0.492188	0.26143	0.952463	
0.64149	0.612298	0.528245	0.260258	0.990925	
0.631669	0.594542	0.48939	0.263775	0.958205	
0.62459	0.598633	0.544154	0.192263	0.939684	
0.650811	0.644395	0.567113	0.179367	0.957649	
0.580449	0.568483	0.534917	0.159437	0.936782	
0.590331	0.571343	0.442801	0.253224	0.9374	
0.558044	0.54016	0.395683	0.260258	0.912088	
0.608838	0.600937	0.367164	0.322978	0.949006	
0.309259	0.245332	0.514408	0	0.729905	
0.404312	0.311869	0.671519	0	0.83109	
0.455262	0.228172	0.84628	0	0.999753	
0.460552	0.304878	0.791057	0.0117233	0.980368	
0.33036	0.10487	0.698471	0	0.958513	
0.318604	0.180027	0.565299	0.000586166	0.919311	
0.265287	0.115198	0.546634	0	0.935671	
0.313829	0.0941447	0.697566	0	0.950117	
0.409019	0.278104	0.75108	0	0.896407	
0.350753	0.18674	0.70039	0	0.87696	
0.373176	0.274529	0.671382	0	0.839857	
0.315962	0.2356	0.578273	0	0.827448	
0.0624154	0.0238341	0.288342	0	0.999876	
0.152894	0.0246286	0.435446	0	0.851093	
0.0971572	0.0230794	0.344413	0	0.869675	
0.131483	0.0242313	0.419766	0	0.856958	
0.0923974	0.0502503	0.310682	0	0.999506	
0.23695	0.0567252	0.619704	0	1	
0.139093	0.0467149	0.439688	0	0.999568	
0.193893	0.0530706	0.549526	0	0.967465	
0.258673	0.1092	0.566009	0	0.783986	
0.236718	0.054461	0.539982	0	0.748488	
0.223534	0.0319774	0.545792	0	0.835103	
0.294522	0.075713	0.662835	0	0.931844	
0.160735	0.023993	0.491629	0	0.972836	
0.113895	0.0240725	0.381552	0	0.975059	
0.122013	0.0416303	0.371763	0	0.999753	
0.121899	0.0514022	0.360007	0	0.998518	
0.158802	0.049138	0.449917	0	0.999753	
0.331046	0.0793676	0.717928	0	0.973577	
0.00131987	0	0.00387196	0	0.0113594	
0.306715	0.0817907	0.642594	0	0.926843	
0.289621	0.136728	0.577899	0	0.807631	
0.426557	0.391952	0.483336	0.014068	0.906347	
0.49521	0.465242	0.636407	0.0697538	0.925053	
0.48577	0.43394	0.747334	0.007034	0.923015	
0.529472	0.499642	0.655808	0.038687	0.93135	
0.459464	0.413562	0.656083	0.00468933	0.926102	
0.512635	0.46985	0.604817	0.066823	0.95555	
0.491274	0.435767	0.682022	0.0586166	0.968638	
0.586561	0.551243	0.669231	0.117233	0.965181	
0.45101	0.370064	0.638503	0.049238	0.870787	
0.492204	0.463097	0.568755	0.148886	0.853871	
0.399583	0.371812	0.42941	0.0433763	0.75176	
0.476635	0.45976	0.392924	0.181712	0.815965	
0.674197	0.650751	0.40086	0.76612	0.901099	
0.658057	0.634742	0.430013	0.456038	0.962279	
0.514259	0.486057	0.342826	0.403282	0.789295	
0.646468	0.603996	0.423587	0.618992	0.956044	
0.710915	0.678795	0.447731	0.805393	0.989443	
0.656557	0.624692	0.378081	0.781946	0.90184	
0.656557	0.624692	0.378081	0.781946	0.90184	
0.0489363	0	0.331617	0	1	
0.527897	0.500715	0.358737	0.007034	0.74892	
0.502608	0.493883	0.369928	0	0.698234	
0.465715	0.462819	0.391314	0	0.686998	
0.382652	0.382021	0.35435	0	0.610014	
0.474479	0.464328	0.431222	0	0.752747	
0.493884	0.483872	0.448425	0	0.823744	
0.485939	0.47553	0.407012	0	0.787998	
0.498972	0.483435	0.430792	0.0152403	0.872824	
0.556009	0.532414	0.462983	0.0269637	0.870354	
0.509637	0.502344	0.421866	0.0369285	0.841771	
0.531896	0.513466	0.374348	0.10551	0.821583	
0.513158	0.491181	0.335776	0.10551	0.778862	
0.550697	0.522801	0.356793	0.073857	0.817261	
0.281294	0.237467	0.439064	0	0.601185	
0.328149	0.251688	0.557251	0	0.742314	
0.322572	0.141455	0.630342	0	0.910483	
0.32718	0.220704	0.564764	0	0.892332	
0.178686	0.0475888	0.432187	0	0.975676	
0.177425	0.0914038	0.356863	0	0.952402	
0.15857	0.0664972	0.359263	0	0.932399	
0.221948	0.0850878	0.499393	0	0.985677	
0.356312	0.272106	0.59654	0	0.848006	
0.321084	0.204139	0.619623	0	0.766021	
0.338269	0.305792	0.546545	0	0.742746	
0.320677	0.296616	0.434948	0	0.705951	
0.0379722	0.0182728	0.137811	0	0.446351	
0.122105	0.0182728	0.391332	0	0.868502	
0.09376	0.0160483	0.364341	0	0.905976	
0.140983	0.0168428	0.484878	0	0.873441	
0.0342996	0.0308255	0.0312314	0	0.0481541	
0.0998996	0.0382935	0.318206	0	0.960366	
0.0529488	0.0289982	0.168763	0	0.593715	
0.126602	0.0370223	0.40908	0	0.874306	
0.24976	0.186939	0.486553	0	0.655945	
0.229251	0.100421	0.507654	0	0.713421	
0.20738	0.0253436	0.543646	0	0.873997	
0.238923	0.0509255	0.564541	0	0.969379	
0.0943664	0.0155716	0.342074	0	0.998518	
0.0491955	0.0161278	0.193613	0	0.903445	
0.0502905	0.0250258	0.188319	0	0.925793	
0.0435029	0.0308255	0.13055	0	0.914063	
0.0545193	0.0292365	0.185395	0	0.772132	
0.19664	0.0456026	0.478333	0	0.959933	
0	0	0	0	0	
0.233588	0.0534679	0.519469	0	0.784171	
0.247361	0.142607	0.486652	0	0.691197	
0.410209	0.400095	0.331071	0.00586166	0.672058	
0.477865	0.479066	0.469114	0.0750293	0.800654	
0.446343	0.413164	0.578672	0.000586166	0.816644	
0.450828	0.430841	0.507172	0	0.870293	
0.350477	0.314809	0.472241	0	0.891345	
0.368799	0.3506	0.430247	0	0.868008	
0.338914	0.297648	0.47943	0	0.895543	
0.439989	0.418646	0.524596	0	0.830411	
0.371155	0.32621	0.513806	0	0.703852	
0.420498	0.414038	0.474387	0	0.651377	
0.364836	0.34619	0.348874	0	0.591431	
0.438257	0.423214	0.304887	0.0691676	0.676442	
0.584381	0.549456	0.374221	0.098476	0.870478	
0.552824	0.523556	0.390323	0.0451348	0.810471	
0.424509	0.406689	0.316563	0	0.639894	
0.522084	0.503138	0.398854	0	0.798494	
0.577259	0.562247	0.433681	0	0.828004	
0.542203	0.524509	0.366424	0.00117233	0.754044	
0.542203	0.524509	0.366424	0.00117233	0.754044	
0.0584542	0.000317788	0.361858	0	1	
0.45263	0.436641	0.309031	0.219812	0.660637	
0.424409	0.415389	0.287746	0.314185	0.683171	
0.404768	0.396123	0.315602	0.16354	0.669774	
0.341398	0.335267	0.303166	0.101407	0.547845	
0.45917	0.446333	0.414053	0.114889	0.918632	
0.461882	0.446055	0.434164	0.133646	0.915669	
0.439191	0.420195	0.398426	0.0820633	0.838499	
0.443471	0.42246	0.436026	0.0257913	0.806458	
0.491537	0.475888	0.468669	0.059789	0.774849	
0.432767	0.419639	0.414904	0.028136	0.674651	
0.458468	0.442957	0.361091	0.0832356	0.749969	
0.441655	0.424406	0.31282	0.091442	0.696259	
0.462128	0.451021	0.291659	0.242673	0.731942	
0.242956	0.210852	0.347058	0	0.518336	
0.298917	0.246326	0.484372	0.00234467	0.662921	
0.321697	0.173433	0.606187	0	0.837511	
0.332344	0.21701	0.581608	0	0.82041	
0.204886	0.0453245	0.475492	0	0.963452	
0.160494	0.0473504	0.38253	0	0.950179	
0.134044	0.0322555	0.359577	0	0.917027	
0.209824	0.0501311	0.487381	0	0.937523	
0.320041	0.222452	0.589015	0	0.816891	
0.288096	0.173393	0.57101	0	0.718978	
0.296627	0.257845	0.509966	0	0.645265	
0.239954	0.223206	0.367922	0	0.482097	
0.0503614	0.0184317	0.224964	0	0.999136	
0.124335	0.0183523	0.394476	0	0.879121	
0.0997144	0.0155716	0.376053	0	0.990987	
0.131763	0.0194645	0.40361	0	0.650265	
0.0542293	0.0322555	0.210892	0	0.998704	
0.147718	0.0409947	0.452451	0	0.998025	
0.0926923	0.0307063	0.339458	0	0.980121	
0.140384	0.0414714	0.399643	0	0.701692	
0.213686	0.14507	0.412453	0	0.645512	
0.213516	0.0922777	0.459146	0	0.853933	
0.190442	0.0252244	0.480612	0	0.719966	
0.237876	0.0524748	0.541919	0	0.861588	
0.0989202	0.0157305	0.339739	0	0.995802	
0.0413783	0.0144594	0.172836	0	0.727806	
0.0398532	0.019544	0.150184	0	0.665514	
0.0392861	0.0279256	0.114188	0	0.696382	
0.0832809	0.0341225	0.279241	0	0.998889	
0.224083	0.0496147	0.526308	0	0.90789	
0.00128018	0	0.00410379	0	0.0129646	
0.221568	0.0536268	0.471449	0	0.912211	
0.20962	0.108525	0.398134	0	0.710335	
0.332901	0.316636	0.30364	0.0193435	0.590258	
0.392923	0.385596	0.446062	0.0169988	0.833189	
0.380279	0.354811	0.55398	0	0.761514	
0.399181	0.373481	0.509443	0.00586166	0.770836	
0.311584	0.276873	0.48257	0	0.730708	
0.337559	0.296735	0.446434	0.0504103	0.941227	
0.314205	0.258997	0.493984	0.0134818	0.938017	
0.393452	0.367721	0.492041	0.0627198	0.821212	
0.324432	0.27437	0.463553	0.056272	0.739289	
0.360463	0.344085	0.402205	0.118406	0.783924	
0.293543	0.279256	0.266574	0.165299	0.536239	
0.346212	0.337531	0.241404	0.153576	0.569638	
0.490116	0.471121	0.320624	0.338804	0.755772	
0.484789	0.469095	0.360752	0.0762016	0.795654	
0.36935	0.35771	0.291163	0.056272	0.605137	
0.455406	0.437912	0.35896	0.117233	0.780158	
0.485453	0.471359	0.360909	0.208675	0.880109	
0.448448	0.43684	0.291234	0.373974	0.692678	
0.448448	0.43684	0.291234	0.373974	0.692678	
0.0502786	0.00587908	0.30571	0	1	
0.522742	0.51728	0.339981	0.21102	0.741079	
0.456467	0.448399	0.359432	0.107855	0.768243	
0.437766	0.429014	0.393402	0.116061	0.689591	
0.375521	0.364702	0.366107	0.0867526	0.577849	
0.493729	0.48423	0.458637	0.119578	0.792197	
0.542815	0.535155	0.494475	0.137163	0.86912	
0.535462	0.534083	0.438196	0.138335	0.835165	
0.551956	0.531302	0.465519	0.240328	0.864181	
0.576673	0.568245	0.477548	0.18347	0.89153	
0.509108	0.50576	0.444119	0.109613	0.769478	
0.502503	0.496862	0.375307	0.140094	0.703544	
0.462665	0.448637	0.340379	0.145955	0.735338	
0.496412	0.484985	0.337659	0.249707	0.771947	
0.240709	0.154723	0.418908	0	0.613224	
0.316481	0.175499	0.570514	0	0.743672	
0.380199	0.148884	0.73406	0	0.92993	
0.397917	0.217526	0.705945	0.0164127	0.862761	
0.329272	0.0790895	0.684438	0	0.977405	
0.316367	0.177644	0.58978	0.00586166	0.951846	
0.286264	0.157504	0.567356	0	0.950117	
0.352615	0.163899	0.695161	0	0.957834	
0.428544	0.335465	0.717103	0	0.878812	
0.387175	0.236673	0.719159	0	0.847018	
0.36635	0.276555	0.636566	0	0.795036	
0.294237	0.220267	0.502288	0	0.664712	
0.137656	0.0258203	0.506778	0	0.99963	
0.22828	0.0287201	0.602091	0	0.98222	
0.198973	0.0226027	0.655803	0	1	
0.203777	0.0265353	0.573776	0	0.872824	
0.111263	0.0513228	0.414655	0	0.999506	
0.22907	0.0573608	0.636994	0	1	
0.134865	0.0432192	0.464128	0	0.990246	
0.159988	0.0501311	0.46112	0	0.892765	
0.267529	0.123183	0.546133	0	0.719163	
0.279106	0.0879081	0.591574	0	0.939869	
0.307645	0.0466354	0.711012	0	0.933572	
0.365598	0.128784	0.742375	0	0.955303	
0.228808	0.0328911	0.60271	0	0.989875	
0.149623	0.0324144	0.412119	0	0.970861	
0.151481	0.0528323	0.436825	0	0.994814	
0.15396	0.0594264	0.408098	0	0.92709	
0.180419	0.0548979	0.503294	0	0.952402	
0.311404	0.0681656	0.693426	0	0.979812	
0.00239138	0	0.00681793	0	0.0138289	
0.249186	0.0632399	0.55812	0	0.828621	
0.216364	0.0582744	0.462416	0	0.678664	
0.353564	0.318106	0.392601	0.0375147	0.672923	
0.455323	0.4482	0.548347	0.0398593	0.775775	
0.476489	0.476603	0.666061	0.0205158	0.834239	
0.501434	0.481608	0.572674	0.0750293	0.814298	
0.458209	0.433781	0.5998	0.0339977	0.887147	
0.472385	0.430245	0.557299	0.0715123	0.977034	
0.426196	0.321045	0.659585	0.0328253	0.941474	
0.457089	0.385	0.606782	0.038687	0.870354	
0.347921	0.238897	0.545302	0.0234467	0.687307	
0.362625	0.316358	0.485442	0.007034	0.772688	
0.298219	0.265075	0.359552	0.0117233	0.697617	
0.375399	0.342417	0.32779	0.03517	0.729226	
0.549008	0.543179	0.357726	0.117233	0.791209	
0.545418	0.53587	0.371931	0.117233	0.80689	
0.432473	0.430404	0.308303	0.0504103	0.668848	
0.527821	0.537777	0.400184	0.0644783	0.803433	
0.556787	0.557321	0.432506	0.0679953	0.875046	
0.499602	0.496028	0.350607	0.038687	0.779849	
0.499602	0.496028	0.350607	0.038687	0.779849	
0.0502786	0.00587908	0.30571	0	1	
0.522742	0.51728	0.339981	0.21102	0.741079	
0.456467	0.448399	0.359432	0.107855	0.768243	
0.437766	0.429014	0.393402	0.116061	0.689591	
0.375521	0.364702	0.366107	0.0867526	0.577849	
0.493729	0.48423	0.458637	0.119578	0.792197	
0.542815	0.535155	0.494475	0.137163	0.86912	
0.535462	0.534083	0.438196	0.138335	0.835165	
0.551956	0.531302	0.465519	0.240328	0.864181	
0.576673	0.568245	0.477548	0.18347	0.89153	
0.509108	0.50576	0.444119	0.109613	0.769478	
0.502503	0.496862	0.375307	0.140094	0.703544	
0.462665	0.448637	0.340379	0.145955	0.735338	
0.496412	0.484985	0.337659	0.249707	0.771947	
0.240709	0.154723	0.418908	0	0.613224	
0.316481	0.175499	0.570514	0	0.743672	
0.380199	0.148884	0.73406	0	0.92993	
0.397917	0.217526	0.705945	0.0164127	0.862761	
0.329272	0.0790895	0.684438	0	0.977405	
0.316367	0.177644	0.58978	0.00586166	0.951846	
0.286264	0.157504	0.567356	0	0.950117	
0.352615	0.163899	0.695161	0	0.957834	
0.428544	0.335465	0.717103	0	0.878812	
0.387175	0.236673	0.719159	0	0.847018	
0.36635	0.276555	0.636566	0	0.795036	
0.294237	0.220267	0.502288	0	0.664712	
0.137656	0.0258203	0.506778	0	0.99963	
0.22828	0.0287201	0.602091	0	0.98222	
0.198973	0.0226027	0.655803	0	1	
0.203777	0.0265353	0.573776	0	0.872824	
0.111263	0.0513228	0.414655	0	0.999506	
0.22907	0.0573608	0.636994	0	1	
0.134865	0.0432192	0.464128	0	0.990246	
0.159988	0.0501311	0.46112	0	0.892765	
0.267529	0.123183	0.546133	0	0.719163	
0.279106	0.0879081	0.591574	0	0.939869	
0.307645	0.0466354	0.711012	0	0.933572	
0.365598	0.128784	0.742375	0	0.955303	
0.228808	0.0328911	0.60271	0	0.989875	
0.149623	0.0324144	0.412119	0	0.970861	
0.151481	0.0528323	0.436825	0	0.994814	
0.15396	0.0594264	0.408098	0	0.92709	
0.180419	0.0548979	0.503294	0	0.952402	
0.311404	0.0681656	0.693426	0	0.979812	
0.00239138	0	0.00681793	0	0.0138289	
0.249186	0.0632399	0.55812	0	0.828621	
0.216364	0.0582744	0.462416	0	0.678664	
0.353564	0.318106	0.392601	0.0375147	0.672923	
0.455323	0.4482	0.548347	0.0398593	0.775775	
0.476489	0.476603	0.666061	0.0205158	0.834239	
0.501434	0.481608	0.572674	0.0750293	0.814298	
0.458209	0.433781	0.5998	0.0339977	0.887147	
0.472385	0.430245	0.557299	0.0715123	0.977034	
0.426196	0.321045	0.659585	0.0328253	0.941474	
0.457089	0.385	0.606782	0.038687	0.870354	
0.347921	0.238897	0.545302	0.0234467	0.687307	
0.362625	0.316358	0.485442	0.007034	0.772688	
0.298219	0.265075	0.359552	0.0117233	0.697617	
0.375399	0.342417	0.32779	0.03517	0.729226	
0.549008	0.543179	0.357726	0.117233	0.791209	
0.545418	0.53587	0.371931	0.117233	0.80689	
0.432473	0.430404	0.308303	0.0504103	0.668848	
0.527821	0.537777	0.400184	0.0644783	0.803433	
0.556787	0.557321	0.432506	0.0679953	0.875046	
0.499602	0.496028	0.350607	0.038687	0.779849	
0.499602	0.496028	0.350607	0.038687	0.779849	
0.499602	0.496028	0.350607	0.038687	0.779849	
